,x,y,low,upper,weight
0,6.813473582190134,0.928363525902725,0,25,10
1,0.4980624038053722,-6.964013747398246,0,25,5
2,9.111466348811994,7.861997434674855,0,25,10
3,-0.3845075146391181,9.08382972195812,25,50,5
4,14.603330432357218,-0.4809465658616698,25,100,20
5,-6.827807819750197,-10.169549092879008,0,50,5
6,4.945657153822076,11.20745145371971,100,250,20
7,-9.304866884050757,-5.320139241186455,0,50,20
8,-2.156186390452831,12.28819496522138,0,50,20
9,11.158000963839791,12.590783357837154,225,250,10
10,8.139657933636506,4.931159901044119,0,25,5
11,-4.969482731072734,-6.479874389711995,0,25,10
12,12.922079511647706,13.705232184043368,25,100,10
13,4.237306525375775,-1.1937299810554445,0,25,10
14,-12.191197919635464,-3.4112600796933563,0,25,10
15,-14.075249041108806,9.828120097703618,0,50,5
16,-0.9521077694299312,-14.513898616052522,0,25,20
17,3.434256813289448,-8.224154904974425,225,250,10
18,13.587407447835576,-8.163356437617376,100,250,10
19,-14.61960729280052,6.869254263818725,25,50,10
20,-3.238382061900973,0.401518426158221,0,25,10
21,1.232309329603261,-1.140260926421217,100,250,20
22,4.7422459842972415,-8.185341942770872,25,50,10
23,9.296903945889046,-11.848275445432908,25,100,5
24,-13.596842248622195,1.983706305075799,0,50,20
25,10.502149488438963,14.379563923012524,25,100,20
26,6.746941674705852,-6.073142400755739,0,25,5
27,-11.120966401483813,10.775814771394248,0,25,10
28,-8.458181592524332,-14.868442648500162,0,25,10
29,-12.859455395685943,12.166835219621326,25,100,10
30,-9.682688231723665,11.020979153478471,0,25,10
31,13.256141084753054,-4.06836191235117,25,100,10
32,12.367122311660186,-7.38576389124736,100,250,20
33,-8.579861795908148,12.759934556306463,0,25,20
34,-2.092356978852901,3.9662479872008314,25,100,20
35,8.312459760396461,11.545317670337486,25,50,5
36,14.040549136264383,2.4732163996969945,0,25,10
37,3.0501777335452047,0.249506198070307,225,250,5
38,-7.332095034183404,12.629631692665686,0,25,10
39,6.728293416714283,-7.926398339587751,225,250,20
40,-14.991777395288576,-8.677241827416132,25,50,5
41,4.948183034608725,3.7722908900109537,25,50,20
42,-5.138094204712928,-9.749465005462431,100,250,20
43,4.232155450378315,-9.553080112334694,0,25,5
44,-9.725470726830926,8.548820325933889,100,250,5
45,-9.277447312406988,-1.346597594247411,100,250,5
46,10.746375886248488,-13.786066222647497,225,250,5
47,-12.936161142439442,-12.8391281850876,100,125,20
48,-5.363322420021527,6.406413312248844,25,50,10
49,0.8661039715299896,2.1970358839580517,0,25,20
