,x,y,low,upper,weight
0,4.427651649084172,-2.364263736168917,350,350,20
1,-5.798360643842955,-3.3322299872341343,150,275,20
2,-6.869822137049935,-0.0924761698221701,75,150,20
3,8.486550967320625,4.610117778346623,25,50,10
4,0.6501438380215134,0.1280260662092871,75,75,10
5,-3.1436150608926283,0.2538167075167195,375,675,20
6,9.456975185442303,-4.518948574923336,0,50,5
7,1.0420892501130723,-7.577282306406284,0,50,20
8,-3.0011086689430506,-8.994516146704939,25,50,10
9,2.428362323316275,-3.43803120191766,150,150,10
10,-5.184911572873972,-6.427876312767018,150,150,20
11,-3.557672050289278,0.5587302763632547,150,150,5
