,x,y,low,upper,weight
0,1.157974298910459,-2.2313717008618155,150,275,20
1,-2.4696454199329287,0.6146345252585386,0,25,5
2,-0.4845212543009705,2.352092265948861,150,275,5
3,-1.9279301123037824,0.7025983899721862,150,150,20
4,-1.416617354230835,2.0197138902183958,25,75,20
5,-2.194268155519119,-1.1936584929032978,0,50,5
6,-0.8475735658866572,1.0848192403117047,0,25,5
7,-2.3409153756123757,-1.3494783960704777,275,275,10
8,0.7272861696409656,-2.4077006824682883,275,275,20
9,1.2757420990296475,-2.153120779725213,50,125,20
10,1.2416390558178647,-1.030617458723525,50,125,20
11,0.4695426551613573,-1.2515896513553666,0,25,5
12,-1.098779525609751,-1.2283157808017982,50,125,10
13,-1.3630282797631148,-2.4429820039925394,50,125,20
14,1.8775273482473809,0.4034370291225162,50,75,5
15,0.9753105466903272,0.688549236352153,0,25,20
16,-2.1751747241930817,-0.0591888225271848,50,75,10
17,1.6041654283794236,-1.3508761050710685,25,75,10
18,1.4431146627591156,1.4372277766703472,0,50,10
19,-1.061965180483722,-1.0733397214041585,0,25,20
