nan nan nan
40.0 60.0 1500.0 40.0
4.429443284528272 -5.755151354560009 100.0 200.0 20.0
6.797427021641894 3.209794356983636 100.0 200.0 5.0
-8.23007013286421 -0.0091355580992775 250.0 250.0 10.0
5.537442884123806 -5.054792020477066 50.0 50.0 10.0
9.542103389172546 9.496015822146774 25.0 50.0 10.0
2.771881061353195 -6.1060817813547 50.0 50.0 5.0
-9.076772515071092 9.418404361698506 500.0 500.0 10.0
-7.821118867611389 9.98569444489756 250.0 500.0 20.0
-8.914176313554915 -9.350974610103824 500.0 500.0 10.0
4.381648124516932 -1.3781579757335043 100.0 100.0 20.0
5.605890904312725 6.223925396487079 100.0 200.0 20.0
8.946151018622444 4.54500155462074 25.0 25.0 5.0
