2.0 2.0 60.0
40.0 60.0 1500.0 40.0
4.554857169568784 -3.117306397631721 50.0 100.0 10.0
8.502554366861165 1.1514939818791028 500.0 500.0 5.0
-3.447424475445484 5.824716799246502 100.0 200.0 5.0
-0.9000919452382394 -1.598482408483628 0.0 25.0 5.0
-8.020729520371292 5.255296949631392 250.0 500.0 10.0
-3.1434002162056007 8.701009692531283 50.0 50.0 5.0
-6.439130922518402 5.033104262786258 50.0 100.0 5.0
-8.245702903554516 -0.6059210429045088 250.0 500.0 10.0
-2.8289334901040704 5.696919540929164 100.0 200.0 5.0
1.1116694077472378 2.8129681551805152 0.0 25.0 20.0
0.96205506866154 -8.149947803168677 0.0 25.0 10.0
4.213773889069888 3.5839817939247247 25.0 50.0 10.0
-1.206657751420792 -0.0301902300920673 500.0 500.0 20.0
8.466093416695365 -0.8524751054138129 250.0 250.0 20.0
-6.338204903058504 9.47013562991155 100.0 200.0 20.0
5.276364163848108 4.820376040943756 100.0 200.0 20.0
-8.16397288324145 -9.154447506530309 100.0 200.0 20.0
-1.1326933524936766 -0.2716728537654376 50.0 100.0 20.0
3.398257814570835 9.724523227170424 250.0 500.0 20.0
-3.7766085988300135 -5.06269780535739 250.0 250.0 10.0
