2.0 2.0 40.0
40.0 60.0 1500.0 40.0
2.3258025927634653 -3.112627240025587 250.0 250.0 5.0
4.337540575242736 -2.7895975033200293 0.0 25.0 5.0
1.549593812442767 -4.837441358568297 250.0 500.0 20.0
-0.0759521489926662 -1.7518074116091389 0.0 25.0 10.0
-3.927457475154213 -4.436628710918653 50.0 100.0 20.0
-1.853308234732661 2.6332401333077096 250.0 250.0 10.0
-3.630760974713115 -1.1749206659796774 500.0 500.0 20.0
-3.4294767398137926 3.8974162340998495 250.0 250.0 10.0
-1.0673013452110602 3.2240760432882727 25.0 25.0 20.0
3.294557296755796 -2.9769386664259665 0.0 25.0 10.0
