2.0 2.0 40.0
40.0 60.0 1500.0 40.0
2.3204275374195547 -2.9399633417710302 100.0 100.0 10.0
-3.4498219741769667 -2.4156702379501125 50.0 50.0 5.0
-4.369662349126018 4.912536359228183 50.0 50.0 20.0
-1.2286292405067163 -2.757077866126461 0.0 25.0 20.0
-0.6033359795956992 -2.5405979787311086 0.0 25.0 20.0
0.4002036965530955 1.7129361959684104 100.0 100.0 20.0
1.9704828718851344 -2.986979326833596 500.0 500.0 5.0
3.160148358417649 1.2084853841418752 100.0 100.0 20.0
-3.3280975173057925 4.293452029531375 50.0 100.0 20.0
-2.5653007028926176 0.8434415060099587 500.0 500.0 5.0
