2.0 2.0 40.0
40.0 60.0 1500.0 40.0
1.1503598482730366 2.179901943899023 0.0 25.0 20.0
-1.0017424767028822 -2.1889687141495617 0.0 25.0 20.0
0.296532429886478 1.997894070080112 250.0 250.0 20.0
0.6057773786375491 1.7784653329960871 250.0 250.0 10.0
0.7925545533772764 2.20575750198989 250.0 500.0 10.0
-2.3351260790174178 0.8359109043640949 250.0 250.0 10.0
-2.079144646611826 1.8510696321979017 100.0 100.0 20.0
0.3277200187862554 -0.9921303341698676 100.0 100.0 5.0
0.8578249258400956 -0.8927513934591624 100.0 200.0 5.0
-2.0257235246486163 -0.9075819165020632 0.0 25.0 5.0
