2.0 2.0 40.0
40.0 60.0 1500.0 40.0
1.1499119394120116 -1.9723760769973984 25.0 50.0 5.0
0.8493106814317124 1.175525199795996 25.0 50.0 20.0
0.6365944288400471 1.977058917149388 500.0 500.0 10.0
1.343054250425142 -0.8053072172979907 0.0 25.0 10.0
-1.4304352599046757 -0.1362399369944817 500.0 500.0 10.0
1.185999890421126 2.425885601087756 100.0 200.0 20.0
-2.445707646977672 -1.6332685274517529 25.0 50.0 10.0
-2.456477877276824 -0.3828745219958285 0.0 25.0 20.0
2.336091986004673 -0.8036367031036351 100.0 100.0 5.0
2.4859550250512203 -1.4225502975539073 25.0 50.0 10.0
