nan nan nan
40.0 60.0 1500.0 40.0
6.808098675857835 11.101027722180504 250.0 250.0 20.0
-7.289300145614329 3.4099132199484465 100.0 200.0 5.0
13.192210336254824 7.611975152471338 25.0 25.0 20.0
8.462815393846832 8.078559565464023 50.0 50.0 5.0
-12.072547774061045 1.4150841663258724 500.0 500.0 5.0
5.425704260547171 8.910146820770084 25.0 50.0 10.0
0.5469007023971031 -0.6046073561458201 25.0 25.0 20.0
-12.715241636807704 1.990929610832346 500.0 500.0 10.0
-14.416982562547563 13.35757080245287 25.0 25.0 5.0
5.29814311320299 6.411163679284691 500.0 500.0 5.0
5.767251396146087 -3.024245673753015 100.0 100.0 20.0
-12.48095238484273 11.56131266958522 500.0 500.0 20.0
-4.297330418435376 13.348237383967284 25.0 50.0 20.0
-2.4660742476521147 -5.455163821204538 25.0 50.0 5.0
8.470547313897452 -8.444535244700742 100.0 200.0 20.0
13.927666144176085 14.855992995480282 500.0 500.0 10.0
-14.868150182163577 -1.880249225406704 0.0 25.0 10.0
9.186627722756436 10.971089521671525 250.0 500.0 20.0
-5.415443773313186 6.76517481729098 100.0 100.0 5.0
4.250480023040765 11.00162584233872 50.0 100.0 5.0
8.737751742331668 -12.623918291490831 250.0 500.0 10.0
-7.576215289681544 7.057767430652955 0.0 25.0 5.0
-4.536570104795459 2.5526302971316674 250.0 250.0 10.0
-6.141745019290386 10.470575059437174 500.0 500.0 10.0
9.286945619079624 7.661826397959885 50.0 100.0 5.0
-0.6833704179741318 2.521445717522365 25.0 25.0 10.0
-2.722951655658539 -12.217528948185752 500.0 500.0 5.0
-10.5708931922056 12.827187490153904 250.0 500.0 5.0
5.096442753583229 -7.557527400404353 250.0 250.0 10.0
13.15326157725767 -4.970826173907273 100.0 100.0 5.0
5.673802603399633 -3.4530458092488736 0.0 25.0 5.0
-13.351604351989897 -13.064988003021163 100.0 200.0 5.0
-9.541808261771418 3.39559248166017 25.0 50.0 20.0
-8.724744526527461 -0.2388379926124848 250.0 500.0 5.0
10.7168103240328 3.187627414530205 100.0 100.0 5.0
-3.0679516941495955 -11.375051862779362 250.0 500.0 20.0
13.837017968984044 7.912982632113909 0.0 25.0 5.0
14.437708267617497 -6.065603977897704 250.0 250.0 10.0
-12.906428795043604 1.0279299368317325 500.0 500.0 5.0
8.173328016504385 10.824334994729265 500.0 500.0 20.0
-1.158002283790433 7.813736679059971 250.0 500.0 10.0
-12.307276850264774 -8.712798948462648 250.0 500.0 20.0
4.599064682118819 -10.183262246687669 50.0 50.0 5.0
14.513034467173192 1.146981285221198 50.0 50.0 10.0
12.971267420128626 -5.731742100452443 500.0 500.0 20.0
-12.203668113642818 -8.475265523083792 50.0 50.0 10.0
13.892275802736496 6.882840516963334 500.0 500.0 20.0
10.133143681035662 1.9441262298887203 0.0 25.0 20.0
9.130278269246425 13.933203099573554 250.0 500.0 5.0
12.138851366851402 -0.2745819675911978 25.0 50.0 10.0
