nan nan nan
40.0 60.0 1500.0 40.0
9.012966621202647 16.87333528715601 100.0 200.0 20.0
16.832581950098024 9.033676952277368 50.0 50.0 20.0
-13.441460753198765 7.149033412899328 500.0 500.0 10.0
-2.548371239706164 -1.2918321042093837 25.0 25.0 10.0
-16.20727361080545 -15.360851729268518 0.0 25.0 20.0
-5.72358328508181 0.8365485129552042 500.0 500.0 5.0
-12.055871116152195 17.449154716364582 50.0 50.0 10.0
-17.87815552905919 10.38740440308677 25.0 50.0 10.0
-6.352197481866867 -9.357393761812284 50.0 100.0 10.0
16.745894225776567 14.392782096416704 25.0 25.0 20.0
19.220783521798843 -19.49719327047669 250.0 500.0 20.0
13.221095500395975 -8.090678285497347 0.0 25.0 20.0
-12.362690072011876 13.513711052283869 25.0 50.0 10.0
-3.7286700613434753 -18.410753075023543 500.0 500.0 10.0
19.23500946387027 8.341316501550843 100.0 100.0 5.0
-5.394792674734553 0.142466030006755 0.0 25.0 5.0
13.183291400357945 -10.903206279459138 50.0 100.0 5.0
1.2772837049540122 4.971047713608492 0.0 25.0 10.0
4.745193648463907 -11.837394831610656 250.0 500.0 20.0
-7.891644916470435 -15.742705409215567 25.0 25.0 10.0
-4.636061672998334 -13.137136435481356 25.0 50.0 5.0
4.196084182340307 -12.213306717184707 0.0 25.0 10.0
2.6054450030209537 12.259173345626216 25.0 50.0 5.0
6.547213694374925 1.786968632032064 100.0 200.0 10.0
6.988049167241151 -1.6467837982668885 100.0 200.0 5.0
-15.137396454023737 -18.93549263065806 25.0 50.0 10.0
2.730679616221913 -10.022677762787616 100.0 200.0 20.0
-7.493640976563993 1.7193922588866035 25.0 50.0 20.0
9.450743197603868 -2.3457178392036298 500.0 500.0 20.0
9.690283394147809 -12.279700781894412 50.0 100.0 20.0
-8.157038648561361 -18.29236003568015 100.0 100.0 10.0
-17.095082588762587 -5.37949291974301 500.0 500.0 20.0
4.370423295218412 13.903734309196793 250.0 250.0 10.0
-13.37159023783996 3.696275775923685 500.0 500.0 5.0
7.999085682486324 -5.09327817810016 250.0 500.0 5.0
19.34446743913854 -10.211170810487715 100.0 200.0 5.0
16.00698864903262 -4.172160509418976 25.0 25.0 10.0
-4.099360073301046 -3.868789313774808 500.0 500.0 20.0
-4.100579241232971 -17.849843052526918 25.0 50.0 5.0
-11.76181292175337 -0.5587569048354908 50.0 100.0 5.0
4.461298888970248 8.310063014211288 250.0 250.0 20.0
16.52477593426608 -1.4381403460678257 250.0 250.0 10.0
2.97799586503826 -18.783249890286378 25.0 50.0 5.0
-17.278740963703243 9.930041574686928 50.0 100.0 5.0
9.655885162677905 -19.00907847375017 100.0 200.0 10.0
-11.386209483872838 -16.844374541232973 25.0 50.0 20.0
16.27383578569053 17.20400394880022 250.0 250.0 10.0
10.342517315175051 19.991217113909 0.0 25.0 5.0
-13.903084985603527 -11.100914247013613 50.0 50.0 20.0
-8.54189550429474 9.974474703148084 250.0 500.0 20.0
-19.916447899606773 -13.325151742509703 0.0 25.0 5.0
-13.462652801962772 6.024001057686146 250.0 250.0 5.0
-11.582596384623756 5.113735798217931 50.0 100.0 5.0
-2.610892358208705 -6.72989698358203 0.0 25.0 5.0
14.395179788202938 -16.16438578324619 500.0 500.0 10.0
-6.118161035954156 -5.598341481528749 0.0 25.0 20.0
7.701677008277187 -14.541836071614323 500.0 500.0 5.0
-18.576060045104352 -15.189646814246784 100.0 100.0 10.0
14.103265398622083 8.745266400965722 50.0 50.0 20.0
-12.871812119854576 -19.186474368256995 250.0 500.0 20.0
-1.4089147206082977 -14.775373068367928 500.0 500.0 20.0
6.691511631045643 -5.763121832872017 0.0 25.0 5.0
9.005202319259347 -2.444117878155808 50.0 100.0 20.0
4.021338979759584 -3.3616980267104744 100.0 100.0 20.0
-2.829034043286928 7.930451925079581 100.0 200.0 20.0
-14.360218925461693 6.454060599237685 50.0 100.0 20.0
-15.421175237002206 -5.215623975028031 50.0 100.0 20.0
-18.1031045961269 -17.65140812014026 25.0 25.0 5.0
-10.361145048359326 6.105387563704284 25.0 50.0 20.0
17.024281720928613 16.049173621198044 0.0 25.0 20.0
-16.45876008893193 7.615480965760234 250.0 250.0 10.0
0.0602637804320274 7.946696163298451 250.0 500.0 5.0
-8.246045716958204 14.110209293477736 250.0 500.0 20.0
-1.3221056080024065 18.743804153668517 100.0 100.0 20.0
-11.81108301251009 2.235977714274288 100.0 200.0 5.0
7.947054821478602 -19.56834965613661 0.0 25.0 10.0
-0.9321633838858788 -7.0134288018034585 100.0 100.0 5.0
16.061873825373972 19.876512119333142 25.0 50.0 10.0
3.5190270063941824 -17.799828597241447 25.0 50.0 10.0
19.06473645581179 18.29751864144398 250.0 500.0 20.0
-12.063582687559066 7.338111890580137 0.0 25.0 10.0
6.598124312414363 -0.083250853426442 250.0 250.0 20.0
1.1320299139700616 8.826621570395027 25.0 50.0 10.0
-9.284467357360558 -6.93706611008437 0.0 25.0 10.0
-12.686840281431762 -5.757194195036522 250.0 500.0 20.0
-0.2172740655417193 17.010027517614084 25.0 50.0 20.0
-16.084487596707294 -16.37388224133189 500.0 500.0 5.0
9.500571740523888 17.831888441024184 25.0 50.0 10.0
1.32354498554243 -15.803433253881469 100.0 200.0 5.0
-6.919291880797601 -13.445670473627306 0.0 25.0 10.0
-8.490726280177459 12.760912280241598 0.0 25.0 10.0
2.605290690108717 -17.11422602836194 500.0 500.0 10.0
2.6207781072020992 -5.911896603818413 0.0 25.0 5.0
3.602075583588924 -2.192219806194025 250.0 500.0 10.0
-13.44833189975045 13.535196750302674 500.0 500.0 20.0
-5.133917804371887 -1.6933241431906223 250.0 250.0 20.0
16.522756701290987 12.20502171329143 25.0 25.0 10.0
-4.44091363481515 -12.472440799133045 250.0 250.0 20.0
1.7071880494517409 -17.083171957185698 0.0 25.0 20.0
11.618198316243792 3.631910485738146 250.0 500.0 5.0
