nan nan nan
40.0 60.0 1500.0 40.0
9.052382600972834 -17.72619887395892 500.0 500.0 10.0
13.939907610532394 -7.041789263071054 100.0 100.0 5.0
-3.3669154690199363 8.982529851035249 250.0 500.0 20.0
12.57126046670698 -13.91984887042343 0.0 25.0 10.0
19.41583591847082 -9.265077694690294 50.0 50.0 20.0
4.417328424094052 -19.08122301058757 50.0 50.0 20.0
-19.798327083957844 4.070916937859334 250.0 250.0 20.0
-12.868738887368911 -3.227103491950011 250.0 500.0 10.0
-16.439692219838832 -17.199484128912882 100.0 200.0 10.0
19.71818662056257 19.709992476421647 0.0 25.0 20.0
16.618435039673926 18.842446717299268 500.0 500.0 5.0
8.3052054006396 -0.3927125480184799 100.0 100.0 5.0
13.912980960458029 -3.868326186421882 100.0 100.0 20.0
-14.570543200379404 -7.160241525519012 0.0 25.0 10.0
7.715541735753213 5.252001640984773 500.0 500.0 20.0
-10.749506119652963 -16.728602483068542 0.0 25.0 5.0
-4.765731502308439 -3.549968179505236 500.0 500.0 10.0
19.09323275304854 4.205924600413887 25.0 25.0 20.0
4.0994359368881845 18.68671078917752 0.0 25.0 20.0
-6.272285828686313 -6.046764247741962 100.0 100.0 5.0
7.538958288055202 2.382735211464176 100.0 100.0 5.0
8.79193139042886 -12.33217895154283 50.0 50.0 10.0
-9.349902484873006 13.514044182387394 0.0 25.0 5.0
-0.2360239493871034 18.1154006471706 25.0 50.0 10.0
-0.8263954939287714 -3.286335020385416 250.0 500.0 5.0
6.889747440176389 -11.975958229660575 25.0 50.0 20.0
12.17656344284768 -4.963842187564511 50.0 100.0 10.0
8.472485543806982 -13.324009466823528 100.0 100.0 10.0
10.05016853378368 4.04090218464431 250.0 250.0 20.0
18.93036041601076 13.396480088439631 25.0 25.0 20.0
19.22869463115468 -12.149510905059424 100.0 100.0 20.0
-1.9716172447405145 0.5957623962945959 250.0 250.0 5.0
5.035913272980508 -5.159546354838195 500.0 500.0 20.0
7.690885802244022 -0.979390708554547 25.0 25.0 5.0
14.065193320084092 0.6166066175308949 25.0 50.0 10.0
-17.199186662561946 -2.1284606029409723 100.0 100.0 20.0
17.499547562189576 -4.063779845166206 250.0 500.0 5.0
12.392085061021312 -17.55798433690831 500.0 500.0 5.0
-3.222130469498623 7.229300176689858 0.0 25.0 5.0
-2.3587339162605616 1.9358673963356343 50.0 100.0 20.0
-16.986386156085803 -12.623781750799292 25.0 25.0 5.0
3.0648168781444127 -9.880816354044214 100.0 100.0 5.0
11.57216224013279 4.39792987869868 250.0 500.0 10.0
-12.67185226341621 11.462926745439631 0.0 25.0 20.0
3.213136665478636 5.715049860718175 500.0 500.0 10.0
10.072744846662587 15.43252688182261 100.0 100.0 10.0
-6.796098723360862 5.6320197015380025 25.0 25.0 5.0
-18.832385617712063 -8.419312878398223 50.0 100.0 20.0
19.810509065695136 -6.297375071580609 500.0 500.0 20.0
-11.208710630721432 -11.900326824754428 25.0 25.0 5.0
-6.427669508665863 -8.366892859345775 250.0 250.0 20.0
12.75065496236914 -13.510682968311 0.0 25.0 10.0
-1.2333602048591494 16.37912951161774 500.0 500.0 5.0
-0.5571622133388345 -5.003002282137095 0.0 25.0 20.0
8.469372245991515 -2.907165664547385 250.0 250.0 10.0
4.866415874420184 13.485843513831057 250.0 500.0 5.0
4.618343786674352 -16.423750161537445 500.0 500.0 10.0
2.0881933601549463 12.387405467538592 25.0 25.0 5.0
-15.514854568307063 -6.1027041242984446 25.0 50.0 10.0
-0.4282133698883292 -1.6049436254880298 100.0 200.0 5.0
-15.038012500902411 18.824638282256423 50.0 50.0 5.0
6.774284864582395 9.554362384304934 50.0 100.0 20.0
-13.930266854585094 -9.26236475877908 25.0 25.0 20.0
-6.58277578142016 12.40667216031072 500.0 500.0 5.0
5.093375722918093 14.667638848904318 25.0 25.0 20.0
-1.1618790040924196 3.842183569733649 50.0 100.0 10.0
-17.24879908157569 9.126888384738455 250.0 500.0 10.0
-2.171163261197716 -9.68126448745069 0.0 25.0 10.0
-7.196099588186069 -5.618745407875707 25.0 25.0 10.0
19.36699227597046 7.102562514504712 250.0 250.0 20.0
-3.49013539758716 -4.1769186875516695 100.0 200.0 5.0
