2.0 2.0 60.0
40.0 60.0 1500.0 40.0
1.1566305723273844 0.3117941619431148 50.0 50.0 10.0
-1.916486094540757 0.7081163416010177 25.0 50.0 20.0
0.5356646680539305 2.2895867326508847 0.0 25.0 5.0
0.2839005775648022 -2.0487191864042416 100.0 100.0 20.0
1.9144129079000844 -0.0062784267347182 0.0 25.0 20.0
-1.630890098191874 -1.4237344772381222 50.0 50.0 5.0
-1.9472626414899976 0.6318046868569343 50.0 50.0 5.0
-0.6935091383074177 0.4782889659458345 50.0 100.0 5.0
0.1620871266172825 -2.1403566859075127 500.0 500.0 5.0
-0.1892224008824561 1.3019743006366706 100.0 200.0 20.0
-1.8514626530605451 -0.5194688151699045 50.0 100.0 10.0
1.0916752789717616 0.7587069644573265 50.0 100.0 5.0
2.096368066375285 1.1824354819262788 100.0 100.0 5.0
-0.5388734730200868 -1.0083403522711032 500.0 500.0 20.0
-0.4570363061164872 -0.8548817621293296 500.0 500.0 5.0
-2.023960545229742 -0.5544825392036823 25.0 50.0 20.0
-0.654185327376493 0.5992235623871722 50.0 100.0 5.0
0.5422580812403659 0.9479348898317096 250.0 250.0 10.0
-0.8075981425280754 -2.330639446855467 50.0 100.0 20.0
1.155556648476599 -0.040246752268354 500.0 500.0 20.0
