nan nan nan
40.0 60.0 1500.0 40.0
4.545898992348288 -6.162866517536923 100.0 100.0 20.0
5.523616933506608 8.441372558813484 500.0 500.0 20.0
3.35381520560267 5.408013144585585 50.0 50.0 20.0
-6.154553615416711 6.726066883658039 500.0 500.0 5.0
7.519473021896768 -1.5846515320328098 500.0 500.0 10.0
7.27912036465818 0.5005030309580434 25.0 50.0 5.0
6.229608772141479 -4.653659824276508 25.0 50.0 20.0
-3.929661122839319 -8.420805693493394 0.0 25.0 20.0
6.736406521094601 7.479212751993259 0.0 25.0 20.0
-8.654760492325712 -7.486397975740258 250.0 250.0 20.0
7.008043278774505 8.591043352537607 100.0 100.0 10.0
1.6946579484648403 3.6526259986837495 0.0 25.0 5.0
0.0943259964639668 9.374818287436188 100.0 200.0 10.0
7.2937918302923315 2.0451356080392067 0.0 25.0 10.0
-1.901962698158698 1.081343688232577 25.0 50.0 5.0
-8.052109782285687 3.200164501928082 500.0 500.0 5.0
8.642623095535807 1.901634662201108 25.0 25.0 20.0
-1.545409099428472 1.720400743609643 0.0 25.0 10.0
1.7268391126562292 4.6054082049828455 500.0 500.0 5.0
-2.326463072427871 1.824588456865822 50.0 100.0 5.0
9.856989422577596 8.951303429204852 50.0 100.0 5.0
6.693889299258707 -6.2255258909737 0.0 25.0 5.0
9.34737501361652 7.384457509574286 500.0 500.0 5.0
-3.5096310945977898 -2.7780839668686568 250.0 500.0 5.0
-4.320420077549347 -2.4629431212519703 0.0 25.0 5.0
-5.541554034788518 -2.5082119143315467 25.0 25.0 5.0
-9.188776663286504 0.0474960977828509 250.0 500.0 10.0
-7.780693371864573 5.816294403733174 0.0 25.0 5.0
5.324796636958521 5.213761104246126 25.0 25.0 5.0
-5.914781281063146 -0.4636692225899388 0.0 25.0 5.0
3.30721395543536 -3.003330589196125 25.0 50.0 20.0
6.575924347664003 3.285509154189325 250.0 500.0 5.0
2.850701923394528 7.888586490563409 0.0 25.0 20.0
-5.623319078835998 -2.8275282984931627 500.0 500.0 20.0
-9.934349521159064 3.163245706580973 25.0 50.0 20.0
-6.871419786084767 2.977124504279661 0.0 25.0 20.0
9.496053237673262 -1.9776998884799435 50.0 50.0 10.0
-5.558234902328163 4.376410319979096 250.0 500.0 20.0
-1.1718405508589136 -3.845778297046685 0.0 25.0 20.0
3.522172842639346 2.215246146776604 500.0 500.0 5.0
0.7829649954755205 3.221186146048616 25.0 25.0 5.0
-5.197571088988628 -9.16174647903352 100.0 200.0 10.0
-9.916835692386336 -6.2104451761581325 25.0 50.0 5.0
-4.032482377611037 6.497905958096169 500.0 500.0 20.0
-1.61480621388354 -4.780410902406738 250.0 500.0 20.0
-4.234150709424216 3.854713854415868 0.0 25.0 5.0
5.066983681817096 -2.9699822728621106 25.0 25.0 10.0
-4.003644275299589 1.5850785646472758 50.0 50.0 20.0
6.76205126047368 -0.7469182460970263 500.0 500.0 5.0
-6.937762580550837 3.1124361216947545 0.0 25.0 20.0
