2.0 2.0 40.0
40.0 60.0 1500.0 40.0
2.3231151395973164 1.9737047836074968 250 500 5 
-4.556140624961309 -2.6026338706350716 50 100 5 
3.58996580616418 -4.962452574175864 500 500 5 
4.347709230744503 2.7455572866263944 250 250 10 
2.7346033471308493 1.5113866551751194 25 25 5 
-0.7265524181013951 2.1730883136496715 500 500 5 
4.169861023091816 -2.0809500709124427 100 200 5 
-0.13466426520387742 -2.4470490418675253 100 100 20 
-2.1976994312584264 3.758764036409824 250 500 20 
0.36462814791997733 3.933251494297801 100 100 20 
