2.0 2.0 60.0
40.0 60.0 1500.0 40.0
2.312365177921107 2.319032282093387 100.0 100.0 10.0
-0.1308658728123255 -1.854779488906849 250.0 250.0 20.0
1.7514533340149994 4.5375030104287095 0.0 25.0 20.0
2.042355047716402 0.7350165266033617 500.0 500.0 10.0
-0.6171538107637344 -4.69655173143818 0.0 25.0 5.0
3.78047174249334 0.3324802899594647 100.0 100.0 10.0
-4.627651134700075 4.294932905402947 250.0 250.0 20.0
3.0445857822473954 2.1750894072281373 100.0 100.0 5.0
3.280708224552111 -4.102483991103972 500.0 500.0 10.0
-1.3550878513768518 1.5740121371928764 0.0 25.0 20.0
0.901673306273949 2.6351615150331416 500.0 500.0 20.0
-4.068561125523948 -0.4757215612024783 50.0 50.0 5.0
-3.677165522263277 -2.69462809498765 500.0 500.0 20.0
2.805022776110233 2.273080247593806 0.0 25.0 20.0
-2.470448183126738 -2.548642718426556 100.0 100.0 10.0
0.6192313659155246 4.729013886900358 250.0 500.0 5.0
-3.62771105687526 -1.6959445689455466 25.0 25.0 20.0
-2.9567555016197145 0.0950771095986047 25.0 25.0 5.0
0.2176619937640005 2.826809723279599 100.0 200.0 5.0
0.4561278495934129 0.6082350918832908 250.0 500.0 20.0
