nan nan nan
40.0 60.0 1500.0 40.0
9.184962431743298 11.348094715335332 250.0 500.0 20.0
-13.971814680332171 -2.931991963281288 250.0 250.0 20.0
15.974738205141684 15.149745251319054 500.0 500.0 5.0
-5.662704311256551 -9.123178751747968 25.0 25.0 20.0
-2.579159084492112 3.966162456544264 100.0 100.0 5.0
2.164031337495324 -9.713725492187264 25.0 50.0 20.0
8.70432221642514 -4.564971712588765 50.0 100.0 20.0
11.253843711720442 16.433188621509743 25.0 50.0 10.0
-14.006721166928342 -3.5774247255451077 0.0 25.0 5.0
4.26135200266517 12.140611810095509 25.0 25.0 5.0
15.137809410792748 -4.924219049293651 25.0 25.0 5.0
13.588121440803596 14.591351910245775 500.0 500.0 10.0
18.65842053808929 -15.062451769002898 0.0 25.0 20.0
10.779520039966943 -2.0448815151351667 25.0 25.0 10.0
-1.9408475459261787 9.40612595411227 250.0 250.0 20.0
18.51191185940588 -0.7494690830321886 0.0 25.0 20.0
18.49664741574168 -15.179986184078832 50.0 100.0 10.0
17.201425330846348 -9.27676261417934 500.0 500.0 10.0
12.836432725224377 -9.550389028213573 100.0 100.0 10.0
-11.734440215484474 12.021400501865976 50.0 100.0 10.0
12.127663148068116 3.676849258124463 0.0 25.0 10.0
6.068871999454004 5.449794797138562 50.0 100.0 10.0
19.527564622358994 -11.355935351022724 100.0 100.0 10.0
-19.41600571081491 7.583762608979107 250.0 250.0 20.0
-5.293164387356519 16.653357136188333 500.0 500.0 10.0
-17.20076719740854 0.5242935213056228 250.0 250.0 10.0
-14.232738580489116 -13.40230764898073 500.0 500.0 10.0
14.904004405604232 16.075456913927454 250.0 250.0 5.0
15.702779619369622 3.704988261265978 25.0 50.0 20.0
17.28334681646308 16.125454870324027 25.0 25.0 10.0
-19.564748352739105 4.876438175548337 250.0 500.0 10.0
-5.647233381359769 2.512531848907184 0.0 25.0 20.0
-14.543800739156026 -11.099673200122805 250.0 500.0 5.0
-8.735330937092964 19.657005089933985 25.0 25.0 10.0
-1.8942626454380047 19.82258312759217 0.0 25.0 20.0
-16.482383896781016 3.2406554413441704 25.0 50.0 5.0
-17.480026514971776 -18.244683523038777 50.0 100.0 20.0
-8.500327030824586 -1.785276199773893 0.0 25.0 20.0
14.278107662804295 -6.595398786769277 0.0 25.0 20.0
-18.002923095268862 -0.5822140662367978 100.0 100.0 10.0
1.7804935328903468 0.5987370979075379 250.0 250.0 20.0
8.69949999882185 -1.915273263516436 0.0 25.0 20.0
11.388904333865074 -4.901738767125305 500.0 500.0 5.0
13.733134671185866 -12.471914802451296 50.0 50.0 20.0
3.3602537311362326 -2.031064736133441 250.0 250.0 20.0
2.252861520091741 11.273012294553016 0.0 25.0 20.0
-4.394968098436616 -4.201018275257326 100.0 100.0 5.0
-7.875239420214131 -13.072913436497192 0.0 25.0 20.0
2.3016869973574714 -11.958198766286827 250.0 250.0 20.0
-9.269813942719264 9.0662507210956 100.0 200.0 20.0
