nan nan nan
40.0 60.0 1500.0 40.0
9.07029835936738 -11.635078038102067 50.0 50.0 20.0
19.89778307328796 18.378453583060185 100.0 100.0 10.0
-16.969394831116244 9.815937160357088 0.0 25.0 5.0
-16.919815000843176 9.431052545293234 100.0 200.0 20.0
-11.664568570018856 4.41481986468456 50.0 100.0 10.0
-16.427711545540618 -2.6802096874411028 500.0 500.0 10.0
-5.135806473277601 -16.555553695922235 500.0 500.0 5.0
18.499178147247136 12.402665213181308 250.0 250.0 20.0
4.429628353810276 19.23592885291248 250.0 250.0 10.0
-0.748953579291527 0.308725334309635 25.0 50.0 5.0
4.526458619447993 -14.63953499806686 50.0 50.0 20.0
13.343437877896145 -0.5300009575365259 100.0 200.0 5.0
11.31101346468851 17.321656778521607 500.0 500.0 20.0
-12.225940027573332 -12.955462356378607 0.0 25.0 20.0
-1.156943270092846 -17.970413879610835 250.0 500.0 10.0
15.907442368661073 -13.488178808990746 50.0 100.0 5.0
1.6210765401370395 14.337867483031928 500.0 500.0 5.0
19.918664246918127 0.2217780017101809 500.0 500.0 20.0
7.442273340717396 -11.075059166447332 500.0 500.0 5.0
-9.172576881490595 -19.821336772188385 500.0 500.0 20.0
-12.381486533960704 5.800858795720586 50.0 50.0 10.0
18.1536801213782 -19.658939545743618 25.0 50.0 5.0
-18.420515521230666 17.720803978758717 500.0 500.0 5.0
11.226140757993791 3.71923348969656 25.0 25.0 20.0
2.894311315708596 17.786595917171738 100.0 200.0 10.0
-15.82518650313652 -12.448897246670168 250.0 500.0 5.0
-16.257126051984127 15.517446005845642 25.0 50.0 10.0
-13.361092714523398 19.83808087459785 25.0 50.0 5.0
-15.13191112979207 -0.3288156070316077 50.0 100.0 20.0
12.221304733601713 10.522017768845071 25.0 25.0 10.0
-11.95960874863609 16.097238970698385 25.0 50.0 20.0
-13.279132455597347 10.584515137791572 0.0 25.0 5.0
-1.934318446937361 18.902598472756928 100.0 200.0 20.0
-11.826170272242145 -17.650147984755034 50.0 100.0 10.0
-8.63203102286823 3.2120085264329887 100.0 100.0 10.0
-19.26448300616798 -5.727228527861605 50.0 100.0 5.0
18.17798359436449 17.803665748754206 0.0 25.0 10.0
-5.566349456506522 -16.507618275774504 0.0 25.0 5.0
15.358983258794936 -14.098361829289852 100.0 200.0 20.0
12.8244840844391 -0.5665755612716303 25.0 50.0 5.0
16.901030436943614 -7.593711893858996 250.0 500.0 5.0
0.5830170904358596 11.736148880131449 250.0 500.0 20.0
19.1149653546472 -14.156079317217202 0.0 25.0 10.0
-6.941449284089023 15.796056314323003 500.0 500.0 20.0
7.557341948210464 13.3169261054554 0.0 25.0 10.0
19.82681418411536 19.194754205346875 25.0 25.0 20.0
-17.282431778320884 -3.264336991234444 100.0 200.0 20.0
4.269931339347689 -17.696826998939507 25.0 50.0 10.0
-8.501494125934377 -11.386675554755868 250.0 500.0 20.0
-8.784534983769579 -3.661599758853925 0.0 25.0 5.0
-18.478224731324865 15.705043105009906 250.0 250.0 10.0
-15.33420509056668 -7.844630415413277 50.0 100.0 5.0
-14.710980881752532 -11.227509276075835 0.0 25.0 5.0
7.649078815788055 3.054677669471012 0.0 25.0 10.0
-8.769631128100368 6.755207712725792 0.0 25.0 5.0
6.2230425013767245 14.887745242588744 500.0 500.0 5.0
-11.328625371834391 -6.370075181354462 25.0 25.0 20.0
-10.337145675974586 6.740610074819578 0.0 25.0 10.0
