nan nan nan
40.0 60.0 1500.0 40.0
8.995049670715204 10.782214451299158 500.0 500.0 10.0
10.874707083388907 -16.386565893853874 25.0 25.0 10.0
0.1610180128510983 6.315625507531042 0.0 25.0 10.0
-13.057294580063113 15.357266480073951 50.0 50.0 20.0
14.873130877684224 10.95925130740308 50.0 100.0 10.0
15.121456684552854 -15.564464214144822 0.0 25.0 5.0
13.281608273167564 -1.9243746498538488 25.0 25.0 10.0
-9.246071967628794 -5.242365494137449 0.0 25.0 5.0
12.778482540530476 -5.792807935730536 100.0 100.0 5.0
-2.7869661704157807 -6.2059501654248415 25.0 25.0 5.0
-8.687240057975227 13.984789040935889 50.0 50.0 20.0
8.182863619185877 -7.953389875979298 500.0 500.0 5.0
-9.76072257624236 -7.676271912659626 50.0 100.0 20.0
-6.073273234149546 -12.615532244163958 25.0 50.0 20.0
-11.892505530283676 -8.436267977853555 100.0 200.0 5.0
7.948258836951403 -3.0979570480245933 50.0 100.0 10.0
6.796483357912464 11.208958058003695 0.0 25.0 20.0
0.4518522110844216 8.955194908358646 500.0 500.0 20.0
1.4023562446346889 17.924375720060638 50.0 50.0 20.0
-4.99135386366615 -1.9681322887226929 100.0 100.0 20.0
15.284383745064012 -16.555259423691318 0.0 25.0 10.0
-5.165664548609037 -4.886546719030367 25.0 25.0 5.0
11.67605744333217 8.052413549254887 250.0 500.0 5.0
-4.914951013005972 16.183135789506103 100.0 200.0 10.0
3.267342357603784 17.280285264175966 50.0 50.0 10.0
7.577538085335618 -18.46255361364847 100.0 200.0 5.0
-8.835630888946277 9.49603404380223 100.0 200.0 5.0
14.339937281766389 8.557302513511672 0.0 25.0 20.0
-5.367177138820388 2.0240005485187424 0.0 25.0 10.0
16.399339076556856 -9.405238462299849 250.0 500.0 20.0
-16.968735864817038 -6.539110507484406 250.0 250.0 20.0
-5.787566781859304 -15.368245661239984 50.0 100.0 10.0
11.340655015136289 -10.158411114444776 500.0 500.0 20.0
6.145466432692658 -19.63296754392228 250.0 500.0 5.0
