nan nan nan
40.0 60.0 1500.0 40.0
9.07388163025558 -18.41685387093069 50.0 50.0 10.0
5.089357808211204 -8.537497728504277 50.0 50.0 10.0
-19.68989022669835 9.982618979849324 25.0 25.0 5.0
17.18196883276319 -9.898767052354142 50.0 50.0 5.0
6.119350532283214 -16.849200623440474 0.0 25.0 5.0
-4.596719301048973 -15.400006665183938 25.0 50.0 5.0
-2.2033024703508417 11.319150985228552 25.0 25.0 10.0
0.7727607197053175 7.528619311835442 100.0 100.0 10.0
-7.396507531459907 18.523011926114712 100.0 200.0 10.0
3.157619215202679 4.428471786677942 50.0 50.0 10.0
-13.89193702222506 10.66406842044134 25.0 25.0 10.0
-1.6489165803268655 7.442541002931996 50.0 50.0 5.0
2.7906200847439 -2.440346986117561 500.0 500.0 5.0
12.242980487778595 9.885493239030897 250.0 500.0 20.0
5.068560205575103 -14.614897102939244 500.0 500.0 10.0
-2.761168052885413 3.159905925824816 250.0 500.0 5.0
10.898438148626134 -14.084565742088504 250.0 250.0 20.0
-3.9162496927265344 7.42494868196944 100.0 200.0 20.0
0.1108402254367924 -1.027413038363008 50.0 50.0 20.0
-1.7526350920514524 17.423749438178064 250.0 500.0 10.0
-0.3655757367824641 14.48448387019974 25.0 50.0 5.0
4.026029867568074 -5.124291187746612 500.0 500.0 5.0
-12.234638128502198 10.562155818823694 250.0 250.0 10.0
-18.48142630053003 8.83999981978317 500.0 500.0 20.0
-12.361546964736064 14.001182819938911 500.0 500.0 20.0
11.631826469782318 -4.5434848116535065 100.0 200.0 10.0
10.0561361682588 19.613704002155544 50.0 50.0 20.0
6.272191514601239 18.47049846604497 50.0 100.0 10.0
-4.168327062507213 14.797240000168172 100.0 200.0 20.0
-5.120506879717253 1.9471250665075777 100.0 200.0 10.0
-2.197268709338509 5.746588945849943 25.0 25.0 20.0
-15.54063609381516 -3.4177344331183264 100.0 100.0 10.0
12.671635566706932 -8.284972442514755 0.0 25.0 5.0
8.27041851286062 11.015701275260604 250.0 500.0 20.0
2.8285247045877497 3.731089504259853 100.0 100.0 20.0
-11.677542632517053 9.5530175295264 50.0 100.0 5.0
18.31367044317161 14.177154629119704 250.0 500.0 5.0
6.841964116825068 7.7024545788243906 25.0 25.0 5.0
19.07520576603507 13.636106007932788 250.0 250.0 10.0
-8.138872911467416 6.9329352511604725 250.0 500.0 10.0
7.678513993968075 1.4123018391104836 500.0 500.0 10.0
-7.913342390268699 0.0595418077572951 500.0 500.0 20.0
12.623525500712924 6.133118843599622 500.0 500.0 10.0
-13.795368330595714 8.662682347308966 25.0 50.0 20.0
-7.573817710498908 -17.16269864559715 0.0 25.0 10.0
-18.222371352347647 3.947199789261017 500.0 500.0 10.0
-19.37969898535934 2.9563921470482235 0.0 25.0 20.0
8.89039508838751 12.447670653789388 250.0 250.0 10.0
1.8361051165304296 3.59546458702766 0.0 25.0 20.0
-16.29970021200708 -2.013854822510986 500.0 500.0 5.0
19.111664700980494 12.519430059462463 25.0 50.0 20.0
-12.951177220363132 1.288580452794136 50.0 100.0 5.0
-17.406505136340506 15.25116320480403 0.0 25.0 20.0
-6.709673097595857 -11.333786340207368 0.0 25.0 10.0
19.78256867391841 0.6876816729246897 25.0 25.0 10.0
14.494367349930876 -8.831874411659722 50.0 50.0 5.0
17.481980915673148 11.640660172310003 250.0 500.0 10.0
-4.822214198456226 5.611251353903644 25.0 50.0 5.0
15.602534594826714 -3.292506228987989 500.0 500.0 10.0
2.722840656287744 18.894073901899617 50.0 50.0 20.0
2.982478860332595 -10.120810667994927 25.0 50.0 20.0
-11.362383901458912 7.000262270355005 500.0 500.0 10.0
-4.622341274525574 -5.708681780979452 50.0 100.0 20.0
5.814979098972358 10.098510173210258 100.0 100.0 5.0
5.778326396112391 -3.4757137922864203 0.0 25.0 10.0
16.946306515935632 -4.855203359044511 500.0 500.0 10.0
7.208861181426446 -12.140832254670087 25.0 25.0 5.0
-0.7537411483610299 -12.6066414464064 50.0 50.0 20.0
-1.8333477357448231 -1.104635631972247 100.0 100.0 20.0
-19.35516495286513 2.222592332270352 25.0 25.0 10.0
10.856387432258366 3.9363180277454113 500.0 500.0 5.0
12.60295953849353 -1.317850707407846 50.0 100.0 5.0
-7.623992886603034 1.5495507606754302 500.0 500.0 20.0
14.707860694135311 6.167473814456344 25.0 50.0 10.0
19.01056234661022 -12.292735272508622 50.0 50.0 5.0
-3.795521555361855 -14.371966963816156 250.0 250.0 5.0
-6.209759498468049 -12.086237565517708 250.0 250.0 20.0
9.619160523019406 -3.2845130702441736 25.0 50.0 20.0
-12.531208284315593 4.72592980841446 500.0 500.0 20.0
1.6318949615745346 12.278051339246112 100.0 100.0 5.0
-6.921373282473953 -12.926961940026375 500.0 500.0 20.0
16.35332187199453 11.60729777285615 100.0 200.0 10.0
-5.781186658649764 17.782113267094914 250.0 500.0 5.0
16.16278735402898 -6.15634644249643 0.0 25.0 10.0
17.232242700434476 5.715117394081549 100.0 100.0 5.0
-4.736321910931544 2.946832139279678 0.0 25.0 5.0
7.428198582924928 18.924201300725212 100.0 100.0 5.0
-8.88770679457473 -14.362536006738996 500.0 500.0 20.0
19.50659358627513 5.231270775120201 100.0 100.0 5.0
8.876500614359799 -6.283833431336273 25.0 50.0 5.0
-17.65989355120652 16.638119289850152 250.0 250.0 20.0
4.080426953050829 12.166300785037947 0.0 25.0 10.0
-11.72950905134757 -16.02661926580854 0.0 25.0 5.0
-1.4085630237692897 -15.553323950674796 25.0 25.0 5.0
-12.924716025620189 18.18253943073502 250.0 500.0 20.0
15.105643486056564 16.380441474709926 25.0 25.0 20.0
14.761180454976312 -15.332729343373565 25.0 25.0 5.0
5.288203343915253 -9.95357800716734 250.0 250.0 5.0
17.34031735681745 -12.91966800949764 250.0 500.0 5.0
-3.275348319407477 -10.920857297262945 0.0 25.0 10.0
19.745716256067297 6.982284963811058 250.0 500.0 5.0
13.83951882164483 -13.21620313013696 500.0 500.0 20.0
0.0421359324824486 -4.233726403917544 0.0 25.0 20.0
17.93848055428819 18.47240538880641 250.0 500.0 5.0
-0.9114116323647394 5.257122305511892 0.0 25.0 10.0
1.5302990676409325 -10.572583731376756 0.0 25.0 5.0
5.80876273890069 -6.608999065928064 500.0 500.0 5.0
-17.9152076223636 -0.1010047673453193 25.0 50.0 20.0
8.225605129794612 -8.618091052296478 50.0 100.0 20.0
10.38309403879068 -1.4577389419545668 500.0 500.0 20.0
10.416317323470947 8.78121731208087 50.0 100.0 5.0
-1.383552787371002 -14.29929308783484 100.0 200.0 20.0
-14.455989818986655 -17.163464100267745 100.0 100.0 5.0
-16.610220900274758 -2.0579300462206227 100.0 200.0 20.0
-14.87773307529828 8.556144034941514 250.0 250.0 20.0
8.786318580621156 -4.747114610215522 50.0 50.0 5.0
-5.33113178083331 15.885235044888503 25.0 50.0 5.0
-15.35050855032602 -17.702014830809173 25.0 50.0 20.0
15.904928708170914 -9.599769397129904 250.0 500.0 20.0
5.23835638512239 -14.84881027587926 50.0 100.0 10.0
-14.344311146696596 3.92741006961872 0.0 25.0 10.0
-16.587178298139314 -5.096561067586265 100.0 100.0 5.0
-8.39077724081493 11.492106148211526 500.0 500.0 20.0
-14.495098440137326 -0.4453860101386624 100.0 200.0 20.0
15.089301957169646 -18.995283471064297 500.0 500.0 10.0
-17.96774683513854 -4.404697970894805 100.0 200.0 10.0
0.9986713617898816 12.089784329719096 100.0 100.0 5.0
19.41025214411037 0.6847518949651423 500.0 500.0 10.0
-14.911013985393314 -9.535608057903216 50.0 100.0 20.0
-12.18114849186691 18.83127261520785 100.0 200.0 10.0
18.713653802851823 14.272122578438974 500.0 500.0 20.0
10.38047691094008 -0.5186814938256568 0.0 25.0 20.0
1.2198455825204206 -1.2211625913337478 100.0 200.0 20.0
8.80520391764232 1.92352049890404 25.0 25.0 10.0
-19.86409253750892 -4.16347831189209 100.0 100.0 5.0
10.659476846473734 -13.58608909657092 500.0 500.0 10.0
9.310438169446016 14.521443294381127 500.0 500.0 5.0
13.414606847526365 -16.571420558818787 0.0 25.0 20.0
-14.840722126925332 19.35288392948071 500.0 500.0 20.0
-9.568694493045982 2.4500330951590925 50.0 100.0 20.0
11.176650231684375 -7.501324025855629 250.0 500.0 20.0
-5.963491373727671 11.693488965124711 50.0 100.0 10.0
10.866723409211088 -3.626181934318012 100.0 200.0 20.0
0.8487282860943068 10.17936105457111 0.0 25.0 10.0
-0.7481750307804802 -16.96159910378238 500.0 500.0 10.0
-5.491804109443725 -16.44181164385319 100.0 100.0 10.0
-6.886432245787674 -13.19890485711618 250.0 250.0 5.0
-9.031961823924751 -14.9057434803945 100.0 200.0 5.0
