nan nan nan
40.0 60.0 1500.0 40.0
4.549482263236486 7.055357649634445 500.0 500.0 20.0
-9.284808331570147 1.525421247249021 250.0 250.0 5.0
0.6333192139741186 5.574694666054596 25.0 25.0 10.0
7.94723111225932 7.396247286010663 250.0 500.0 20.0
5.303391826175609 -2.8486720201578404 250.0 500.0 5.0
-0.889887986896623 7.780705755191985 100.0 100.0 5.0
9.162112775068238 3.2210454529207304 0.0 25.0 10.0
-1.6560779543346875 6.705148107137514 50.0 100.0 10.0
-5.089729662198801 6.766295229149041 25.0 25.0 10.0
-4.748188293877953 -3.3666515233719485 0.0 25.0 5.0
8.589648233147898 -6.105353228954195 500.0 500.0 5.0
6.70230408628828 -8.37483144480128 0.0 25.0 5.0
-8.42606738348065 9.61281482082024 50.0 100.0 20.0
-8.237287654355745 4.886091203448707 50.0 100.0 10.0
4.323540479486024 4.436860464904166 0.0 25.0 10.0
-6.720720501855393 -0.1517504652331354 25.0 25.0 5.0
-2.0800152959750946 -6.52079796687288 25.0 50.0 20.0
-5.38032274104991 8.923571125845676 250.0 250.0 5.0
-5.604593406577929 -5.346945666932834 50.0 50.0 20.0
5.093478717011273 -0.9303262268373996 50.0 50.0 5.0
1.8729005177790563 -2.3650714963159984 25.0 50.0 5.0
-7.433760954551422 8.309121870976853 0.0 25.0 5.0
-4.466747891678235 0.2258093496392614 100.0 100.0 20.0
6.782801846878389 2.3426829592644047 0.0 25.0 20.0
0.4237213439827698 -6.248356814531249 250.0 250.0 10.0
1.9154592361535432 5.397200520685114 50.0 50.0 20.0
-2.875514443043576 4.143753796069525 100.0 100.0 20.0
-8.147409142739939 4.4487122932035135 50.0 100.0 10.0
-3.7116192957566296 0.3398176055155861 25.0 50.0 20.0
-3.256592596358889 -9.038561626904206 500.0 500.0 20.0
-6.9304468993367285 6.646019385955434 0.0 25.0 20.0
4.314421007469411 9.283259583279431 500.0 500.0 20.0
-2.543344360984402 0.7010155752917218 50.0 100.0 5.0
-5.52673029373323 5.838320365476029 50.0 100.0 5.0
1.526205610250468 3.6823260883613926 250.0 250.0 10.0
0.7155208855893829 -1.742628842285885 500.0 500.0 5.0
9.6317403845036 -5.604211008114439 25.0 25.0 20.0
6.850078372980203 8.586483770624437 50.0 100.0 5.0
2.544381956381219 3.888689540175952 0.0 25.0 5.0
2.5588161447560527 9.714757257231929 0.0 25.0 10.0
-8.439552043546463 -7.77279982295868 25.0 50.0 10.0
6.3060691322835964 -0.8383535514076783 250.0 250.0 20.0
3.5917250497258344 -5.921247015341309 0.0 25.0 10.0
9.113598277859044 -0.6354683069410925 250.0 250.0 10.0
3.25403502147676 4.739964048517484 25.0 50.0 20.0
-2.2833368419336626 8.607159438330012 100.0 100.0 5.0
2.969717070825091 3.250746567397336 25.0 25.0 5.0
0.6168194737402288 -8.270424080647047 50.0 100.0 10.0
-2.900349795084738 -5.764778104313497 25.0 50.0 20.0
5.547072489234887 4.760181356060922 50.0 100.0 5.0
