nan nan nan
40.0 60.0 1500.0 40.0
6.813473582190134 0.928363525902725 25.0 25.0 10.0
0.4980624038053722 -6.964013747398246 25.0 25.0 5.0
9.111466348811994 7.861997434674855 0.0 25.0 10.0
-0.3845075146391181 9.08382972195812 100.0 100.0 5.0
14.603330432357218 -0.4809465658616698 100.0 200.0 20.0
-6.827807819750197 -10.169549092879008 50.0 100.0 5.0
4.945657153822076 11.20745145371971 250.0 500.0 20.0
-9.304866884050757 -5.320139241186455 50.0 100.0 20.0
-2.156186390452831 12.28819496522138 50.0 100.0 20.0
11.158000963839791 12.590783357837154 500.0 500.0 10.0
8.139657933636506 4.931159901044119 25.0 25.0 5.0
-4.969482731072734 -6.479874389711995 50.0 50.0 10.0
12.922079511647706 13.705232184043368 100.0 200.0 10.0
4.237306525375775 -1.1937299810554445 25.0 50.0 10.0
-12.191197919635464 -3.4112600796933563 25.0 50.0 10.0
-14.075249041108806 9.828120097703618 50.0 100.0 5.0
-0.9521077694299312 -14.513898616052522 50.0 50.0 20.0
3.434256813289448 -8.224154904974425 500.0 500.0 10.0
13.587407447835576 -8.163356437617376 250.0 500.0 10.0
-14.61960729280052 6.869254263818725 100.0 100.0 10.0
-3.238382061900973 0.401518426158221 0.0 25.0 10.0
1.232309329603261 -1.140260926421217 250.0 500.0 20.0
4.7422459842972415 -8.185341942770872 100.0 100.0 10.0
9.296903945889046 -11.848275445432908 100.0 200.0 5.0
-13.596842248622195 1.983706305075799 50.0 100.0 20.0
10.502149488438963 14.379563923012524 100.0 200.0 20.0
6.746941674705852 -6.073142400755739 50.0 50.0 5.0
-11.120966401483813 10.775814771394248 25.0 25.0 10.0
-8.458181592524332 -14.868442648500162 0.0 25.0 10.0
-12.859455395685943 12.166835219621326 100.0 200.0 10.0
-9.682688231723665 11.020979153478471 25.0 25.0 10.0
13.256141084753054 -4.06836191235117 100.0 200.0 10.0
12.367122311660186 -7.38576389124736 250.0 500.0 20.0
-8.579861795908148 12.759934556306463 25.0 50.0 20.0
-2.092356978852901 3.9662479872008314 100.0 200.0 20.0
8.312459760396461 11.545317670337486 100.0 100.0 5.0
14.040549136264383 2.4732163996969945 0.0 25.0 10.0
3.0501777335452047 0.249506198070307 500.0 500.0 5.0
-7.332095034183404 12.629631692665686 25.0 25.0 10.0
6.728293416714283 -7.926398339587751 500.0 500.0 20.0
-14.991777395288576 -8.677241827416132 100.0 100.0 5.0
4.948183034608725 3.7722908900109537 100.0 100.0 20.0
-5.138094204712928 -9.749465005462431 250.0 500.0 20.0
4.232155450378315 -9.553080112334694 0.0 25.0 5.0
-9.725470726830926 8.548820325933889 250.0 500.0 5.0
-9.277447312406988 -1.346597594247411 250.0 500.0 5.0
10.746375886248488 -13.786066222647497 500.0 500.0 5.0
-12.936161142439442 -12.8391281850876 250.0 250.0 20.0
-5.363322420021527 6.406413312248844 100.0 100.0 10.0
0.8661039715299896 2.1970358839580517 0.0 25.0 20.0
