nan nan nan
40.0 60.0 1500.0 40.0
2.212930006820036 0.5133120901226995 250.0 500.0 10.0
0.8029258453360999 -4.937127165725952 100.0 200.0 10.0
-2.754787070617829 -0.087908539784145 50.0 100.0 20.0
-4.282170772764501 -2.8624862114148444 0.0 25.0 10.0
-4.120908005576372 -4.619981844864098 0.0 25.0 20.0
-4.529555442557614 3.3068577472056795 50.0 100.0 20.0
3.995361741001074 0.7718493932390214 25.0 50.0 5.0
4.952648981941991 -2.570129677866675 250.0 500.0 10.0
1.4559797858576309 -4.319028841653027 250.0 250.0 10.0
0.2375379630345868 -2.748952065039295 25.0 25.0 10.0
2.0121431239812786 0.4601608399778287 500.0 500.0 20.0
1.9692522913878896 -1.7137703519355032 0.0 25.0 20.0
