2.0 2.0 40.0
40.0 60.0 1500.0 40.0
4.633688831085935 7.683624982115202 50.0 50.0 5.0
2.7172059857531305 9.000562147228699 100.0 100.0 20.0
-3.298332714994931 9.49170967551834 25.0 25.0 20.0
9.339171765611276 -6.854516536958169 500.0 500.0 5.0
3.2254901342276927 -2.553154683188934 500.0 500.0 20.0
-2.8615764998306537 8.865467241492166 25.0 25.0 20.0
-1.9240422620832491 -1.723370102131339 25.0 25.0 10.0
1.7731297837795896 -7.834936534954844 25.0 50.0 20.0
-3.0039235620944504 -9.987261491295262 250.0 500.0 10.0
7.0562541973192445 -6.552609594693475 250.0 500.0 10.0
