,x,y,low,upper,weight
0,2.2595123793550096,2.3502261143389003,50,125,10
1,-1.7065981303133697,-4.84449585519169,0,25,20
2,1.878766975361956,2.078950941289799,25,50,5
3,-0.9589694619876764,-4.15014261995848,0,25,10
4,-2.929960122684361,-1.052248786535932,50,125,10
5,-0.7266598404449089,-2.0505081788576094,25,50,20
6,2.11791422608378,3.1430236592443723,0,25,20
7,4.509231960641529,4.067270177369977,50,125,10
8,-2.2837870206779174,-3.586953807407227,0,25,5
9,1.022974605704496,0.8077518157487154,25,50,10
10,2.573004103568312,-0.5929918881949909,25,100,5
11,-2.931344936675152,1.929279455492024,0,25,5
12,1.998638769070732,-1.205078079989523,0,25,10
13,1.888443535541612,-4.631015827777645,0,25,20
14,-4.2966174456831965,-2.0425163664253967,0,25,20
15,-4.018766257378371,-0.830235206571083,0,50,20
16,-0.4687944840662066,-2.46505926679071,0,25,20
17,-1.391778021104817,3.848310469844215,0,25,10
18,-1.6437086455554093,4.624031867233283,0,25,20
19,1.0119867533892792,1.2432234727561164,0,25,20
20,-0.1311712251644401,1.9120591754217289,125,250,10
21,-3.6743668985826536,2.382307202140516,0,25,20
22,1.4766468370416694,0.5371592055318715,0,50,5
23,-0.3514390778345664,-0.591916317305575,125,250,20
24,-4.950740295014311,2.9638299381829274,0,25,20
25,4.265423887125259,-0.8994016944085814,50,125,10
26,-3.2691212105193967,4.662781605810585,0,25,10
27,2.484837305838724,-1.9634202561762224,0,25,20
28,1.5489579171494563,-4.115830955108382,0,25,10
29,2.0744012702868204,1.9240127244473992,0,25,10
30,-4.955165785462466,-2.686727552404805,25,50,10
31,1.7685988799978505,4.151190169983543,0,25,5
32,-3.346975397375942,-4.102315673437863,0,50,20
33,1.826132814469851,1.0893038079037831,0,25,20
34,2.0557430495998785,-0.3649287273976949,25,50,10
35,-1.8867371883030224,4.1876383448419165,125,250,5
36,4.239199743717055,2.610566009331333,125,250,5
37,0.6897081389585749,1.4004307631508075,25,50,10
38,-4.521755273626399,4.072857355961439,25,100,10
39,0.3736730698065384,2.984455589616973,0,25,5
40,4.97592020197731,-2.161959617704139,25,100,20
41,-0.7374358527245075,-0.7935971651485074,0,25,20
42,-0.6155200330673605,0.8102843088578471,50,250,20
43,3.6859561296642536,-0.0008941976144436,125,250,5
44,-4.065556919979029,1.9083872162320985,0,25,10
45,0.5673721951634816,-0.8943140124701046,25,100,20
46,0.3982420791634009,-4.812723765863334,0,25,10
47,0.6714401445553877,-2.249325574305232,0,25,10
48,4.615027725935754,3.443516239332933,0,25,5
49,4.712987272533917,-4.622827089566384,25,50,20
50,0.8031936375630124,1.0938896816993855,0,25,10
51,0.8046357213771262,-2.510881163250327,50,250,10
52,2.387183756338344,-2.383889804952204,0,25,20
53,4.219461360049202,3.1377135881557177,0,25,5
54,3.565143706513931,-4.659265972382192,0,50,10
55,2.945278971039284,-2.908919616305385,0,25,5
56,2.3439798081726586,-2.1166725960256016,50,125,20
57,-4.992883733526067,4.226210236812195,0,50,20
58,4.26838806472653,-1.994042346959687,125,250,20
59,-3.965562346834761,-3.8177387282622064,25,100,5
60,-3.4295851181058445,-3.802932370401745,25,50,5
61,-1.95031727317698,2.8142738490601467,0,25,5
62,4.9661123563438085,3.7587949310014217,50,125,10
63,2.954680042564057,3.48636160525335,25,50,10
64,-2.174147947477268,-3.3091982305793364,0,25,5
65,-3.3085005716867046,-4.256556236433023,0,50,10
66,4.944857051121202,-0.8403245632550362,25,50,5
67,2.554305399886716,1.400579938622205,0,25,20
68,0.6405165602210152,-2.1570379812861704,50,250,20
69,4.62877442281016,2.588968992331906,0,25,10
70,3.403045778303362,0.9368975422292358,0,25,10
71,4.835637462076729,2.797676516247808,0,25,10
72,-3.173947307537448,-1.8831038423123192,50,250,20
73,-0.4450886155391007,0.4501524234469176,0,25,20
74,-0.9564249774588376,0.2398622969948078,50,125,5
75,4.307380878109395,-4.94540087275904,25,50,5
76,0.4001478769460203,0.0773832053535015,125,250,10
77,-2.530104875420788,-1.5327421752087056,0,25,20
78,1.580467938563772,-2.131129200855346,0,25,10
79,-3.4989612726255173,-3.6923301388597904,50,125,10
80,-3.074785775005162,-2.016288442328482,0,25,10
81,2.653742696774452,-2.93502087288088,25,100,20
82,0.1595880377748209,-4.518514720046007,125,250,10
83,2.651394622475273,-1.0656629885012716,0,25,5
84,2.261136689656336,3.859321770650766,125,250,20
85,-1.6959853465982522,-3.077527938954433,0,25,5
86,3.6934193777894144,-2.224550195709447,0,25,5
87,-2.458944552363791,-4.73851271553969,0,25,5
88,-4.267917451411758,-2.9619917485457736,50,125,10
89,2.837390998187182,2.669947924414519,0,50,10
90,-1.8900957602905253,0.6481760257690583,0,25,10
91,-4.490942659577622,0.5003213670625009,50,250,5
92,2.707370945133808,2.1866867865491457,25,50,20
93,-3.144693752907444,-3.688168657307296,50,125,5
94,-4.48465194660204,0.3327903458554697,0,50,5
95,-0.376465753781428,-2.092208113308577,25,50,5
96,1.5964092676138826,0.8047220209438901,125,250,10
97,-4.226348579470612,-4.623521330370927,0,25,5
98,0.2713838966539956,-1.4892558094455,0,25,10
99,-0.9815507310146536,1.1746044322405158,125,250,20
