,x,y,low,upper,weight
0,2.2621996835095466,-2.736105909294184,50,100,10
1,-2.812916930109324,4.968540661134963,100,200,20
2,-0.1616050183594577,2.203962156897364,0,25,20
3,4.617369158275155,1.3524926818059866,0,25,5
4,0.4079792040421885,2.999735847370296,0,50,10
5,-1.8534159550993987,-1.590356359199573,0,25,20
6,4.31729222827885,4.049052766153912,0,50,20
7,1.2144194860316135,0.4117357513605766,100,200,10
8,-1.1533889346305513,-4.121641800528778,50,200,20
9,3.952903605528704,3.897561655024946,0,25,5
10,-1.2407923296632548,-1.6152891753022325,0,25,10
11,-4.175610184295959,-2.091313776133361,0,100,5
12,-4.39165641489934,3.9734192455427113,0,50,20
13,0.2401340710671675,2.499700868779482,0,25,20
14,0.3725097140329279,0.4741212160782959,0,100,20
15,1.97977607547338,1.655828344540586,100,200,20
16,-3.510773277699384,-3.781883887607812,0,25,20
17,0.7320366731732983,-0.749311519961342,50,100,10
18,2.857717114030585,2.1597663142849117,0,50,20
19,-3.4230567555197524,-0.8229624655154923,0,50,5
20,-1.1192381272807594,-1.5752221677305205,0,25,10
21,-4.270104588940252,3.2832931726150427,0,25,5
22,-3.883944969400368,-4.831826914419396,0,25,10
23,-2.6321142227158214,3.2486585792709963,100,200,20
24,3.607365696628971,0.1247696682234664,0,25,10
25,4.858183616814388,-4.970342517157698,0,25,5
26,-3.534174694348813,-2.2650250459686028,50,100,5
27,-2.790199522317801,-2.9891069135792723,100,200,5
28,-0.2283540323869051,-2.7712885046504807,0,25,10
29,-0.931957141679181,-4.507156653294108,0,25,20
30,2.3665887969758863,-0.449715220052747,0,50,5
31,0.0724715983693249,3.649503140812735,0,50,5
32,-2.392510036154334,-4.492993859891628,50,200,5
33,-3.1014257457146863,2.588690305880678,0,25,10
34,0.6511595471686409,0.0243817079492298,0,25,10
35,3.803468240946783,-4.352176665082244,100,200,20
36,4.3409650293340025,-0.1093171813829272,0,25,20
37,-0.0040571280775694,-0.442014446888411,50,100,5
38,-1.734588244184688,4.873708084866804,50,100,5
39,4.6511556208998766,-1.3909110030357272,0,25,20
40,-1.940967279265955,4.5925509800461946,0,25,10
41,2.890294238723854,0.4489476795824867,100,200,10
42,4.515900374505154,-3.972817070529536,0,25,5
43,-1.45448330422738,4.649075178113417,0,50,20
44,4.586073783023778,-0.9513313470573168,0,25,20
45,2.030482595781397,-2.329979824534496,0,50,10
46,-1.1747078790806031,-0.1471772101745552,0,100,10
47,4.136787658312029,0.3590473672182188,0,50,5
48,2.368227306795971,4.680121196658966,50,100,5
49,-0.9233863506209828,-3.3870180892859536,0,25,5
50,-1.0043895862311936,-1.295319953449583,0,100,5
51,2.591906773041398,4.339026540870398,50,200,20
52,0.365540863420593,-2.5248855933039183,0,50,5
53,3.450397275999657,2.346365580896933,0,25,20
54,4.979293260004795,0.7900899448018173,100,200,10
55,-0.8512272435334909,-0.6986343569917324,0,25,20
56,3.951934523803315,1.3913787702111344,100,200,5
57,-0.8566846783524653,3.379190898102019,0,100,5
58,3.158061784624058,3.3572323899541203,0,25,5
59,1.4283194809430544,3.74463846266125,0,50,20
60,3.822976302048531,-2.4211134146773574,50,100,5
61,0.7825992055736632,-2.504988590677788,50,100,5
62,-3.870396946148753,4.203005303226375,50,100,20
63,-0.4956005228810713,-1.8021585686284023,0,100,20
64,2.91147088667202,4.422882763777627,100,200,20
65,3.95502246930519,4.656270397469706,50,100,20
66,3.0020644349848578,-3.498789643181104,0,100,10
67,2.7314831639913013,1.0349079677643536,0,50,5
68,-3.68913960723544,3.407225815207568,50,100,10
69,4.78850476920571,1.978972794058417,100,200,5
70,-4.803638942471753,1.9510522061471764,0,50,5
71,-1.669831781356952,-1.140465152275155,100,200,5
72,-0.7935624923644733,-4.201956293160999,0,50,5
73,3.791527387072328,-4.222332782404092,0,25,10
74,2.756294661972259,-2.7540515375417804,0,100,20
75,-3.269497561580208,-3.5396782822291515,50,200,20
76,-2.1856284485228894,-4.852299648172183,0,100,10
77,-1.0496363884692572,-4.319257913507441,0,25,10
78,-3.8335132580441247,-1.1373456453630126,0,25,20
79,-1.3268808730279005,1.3362226340323158,0,25,10
80,-1.6714532175030938,0.6190759299669235,0,100,10
81,3.084118998339383,-4.183967248250083,0,25,5
82,-1.321877372956358,1.1706981313952696,0,25,5
83,-0.931814623308168,-2.2076901496439283,0,100,5
84,-1.124786084905657,-3.8698409708895087,100,200,10
85,0.457586203468324,-1.9332571468221271,50,100,20
86,4.142508368764993,2.8621298115461657,100,200,5
87,2.61216078885108,-4.394149175889014,0,25,20
88,-0.5245477566222405,0.3189511288554572,0,25,20
89,-2.348088814796633,2.3976760993445865,50,200,10
90,-4.647559048543856,-3.2984178352228977,100,200,10
91,-3.83762778062088,-1.7373026778934997,0,50,10
92,-4.9845535321585634,2.328684246044116,0,100,20
93,3.6930721908855766,-0.7482172819099109,100,200,5
94,-2.10861003474062,-2.4033563005960445,0,25,5
95,2.8693971742025983,-4.236012404799986,0,25,10
96,-3.7754249785470586,-1.5866492264876495,0,25,20
97,4.438171155757249,-0.9829833712041678,50,200,5
98,4.490492603924913,3.988545966786278,100,200,5
99,3.0672632302237304,-2.996841135121715,0,25,10
100,3.661310416691432,4.363545437577672,0,25,5
101,-3.780461964545041,3.563506540159864,0,50,5
102,4.893360273781736,-2.436839362450549,0,25,10
103,-3.078542851056968,-3.286723694205235,0,25,5
104,-0.2930668218411885,-1.247379657157428,0,25,5
105,3.746647252585808,4.851038067751176,100,200,5
106,-3.771301323477333,-3.717688062450772,100,200,5
107,3.83474763153426,1.9846704031299949,0,25,10
108,3.5670573491070403,2.0031518377144577,0,25,20
109,-2.734153668107312,-4.393150222930307,0,50,5
110,-1.1092596027719317,-4.2646011443568,0,25,20
111,3.61082149185418,3.352889464803418,0,50,10
112,4.280969285515049,-3.726278787701042,0,50,10
113,3.97789739456082,-2.92625960460299,100,200,5
114,2.927487836959884,3.8113324131814217,0,25,10
115,4.375730192649103,-4.543036362247879,0,25,10
116,-3.2612221249298026,1.1660058759053111,0,25,20
117,-1.286667966793804,-1.1715094548007512,0,25,10
118,-0.063227624115334,3.6907830033271978,100,200,5
119,2.257151438823945,2.2679813968519618,0,25,20
120,-4.293621360254187,0.2521848139599472,0,50,10
121,-1.134383189168895,-4.329405843795456,100,200,5
122,-4.529877311125969,0.1587424940738016,0,100,20
