,x,y,low,upper,weight
0,2.247866748968363,4.39099772004356,0,25,10
1,-3.5792170618951955,2.6323463544276477,0,75,5
2,0.7203783521083009,1.537236071021313,0,25,20
3,-1.7897697524289793,-1.3282284805696687,50,200,10
4,-0.7276970561544607,-1.9441820511179744,0,25,10
5,0.8226162590269146,-0.7111668091004963,0,75,5
6,2.5872760675602,2.5502300182372286,50,100,5
7,2.1200862159666443,-0.0920797491862837,0,25,10
8,-3.848845393549836,-1.2699726032215797,0,50,20
9,-1.673384592215884,-2.581424154448287,0,25,10
10,2.432788895924457,-2.82970374340469,100,200,5
11,-4.20619548064778,-3.981483108123567,100,200,10
12,-0.3100822990744367,3.0214328139832745,100,200,5
13,2.364451562624632,1.1358780401066344,0,25,10
14,-4.529502102476293,-2.9479463376428985,50,200,10
15,-3.345782685375528,-4.936510445710038,0,75,5
16,-0.6202195626441576,-0.0921523282305791,0,75,10
17,-3.928308462317729,0.4380060570248476,0,50,5
18,2.183447041955599,1.9691823979940803,0,75,20
19,-3.102823913276324,0.1966953752277138,100,200,10
20,0.817118236971444,3.6902788754573823,100,200,20
21,2.240496575311885,-4.85529862024523,0,25,5
22,1.3725450126509244,3.80276557630909,50,200,5
23,-3.801845988620538,2.7655923648548715,100,200,10
24,4.630800308523723,-4.733575409647801,0,25,5
25,-4.969868721895805,3.408008636845329,0,25,5
26,1.2127768717143104,1.3499441608846938,0,25,10
27,-1.3233367368395612,2.4812210815045264,0,25,5
28,-4.082690450537921,-3.2755140626934853,50,100,10
29,-1.564712476542657,-0.2075862909789769,0,25,10
30,3.3172313219945675,0.95288502835262,0,25,20
31,-0.8815157859103726,-0.3414990225825223,0,75,10
32,-0.8163247496270012,4.25729009921834,0,25,20
33,-3.4877805881025283,-2.0747039029612555,50,100,10
34,4.808938574495668,-2.0519401171956675,0,50,10
35,3.455705852273411,4.526837764261227,100,200,20
36,3.798216293001037,4.396726254073776,0,25,10
37,0.3626902177238014,2.717692942623124,0,25,10
38,3.400521130808336,3.93583777905754,0,25,10
39,-1.4954184816366292,-1.3889560409034694,100,200,10
40,4.949099833740704,-1.431505143924622,0,50,5
41,-3.124266199330201,-2.8446247759789456,50,100,5
42,0.48165800210292,4.870390286203172,0,25,5
43,-4.038806373142546,3.182571642216009,0,50,10
44,-4.889290264347749,0.967167508141288,0,25,20
45,4.227226678784348,-1.3397620111794586,0,50,5
46,-2.785640988077749,4.969908024834112,50,100,10
47,-4.345065847731132,-0.2189416045696521,50,100,5
48,1.0178297408902957,4.751561672606142,100,200,20
49,-0.862726480752273,0.0220005262145495,100,200,10
50,-1.363945378301671,1.4471313346705124,100,200,5
51,3.059794845192375,-2.1938154418431344,100,200,10
52,1.1476369877027874,1.5604256752695234,0,75,5
53,0.8854047805236913,-0.0997780823663276,100,200,5
54,0.7704959890806204,-4.939808280179568,0,75,10
55,-3.936527829842989,4.1798441109905085,100,200,20
56,-1.2904900301804023,-0.6515617503770539,0,50,10
57,-2.916413270634907,-2.103373324164571,0,25,10
58,-4.253531239151148,1.4837672754254283,100,200,5
59,-4.005716536507663,0.0786270260888404,100,200,20
60,-4.857351669472438,3.542518821459243,0,25,10
61,-3.792954900728264,-0.802255429730522,100,200,20
62,-0.0756808152000418,-1.499450213988859,100,200,10
63,-2.0941041241698444,-0.2633840099025031,0,25,10
64,-0.8784961791203063,-3.4815488584324217,0,25,10
65,1.8828990376391768,3.787861882003961,0,25,20
66,0.0302912740105254,4.0130240170835165,0,50,5
67,-4.880131677240897,-3.681507790296137,0,25,20
68,-3.930974076188533,0.3978194469502059,0,75,20
69,3.936610035464275,-4.767714049141899,0,25,20
70,2.2986791212940227,-0.1244389373842116,0,25,5
71,3.0260045809869838,-0.1370424731178481,0,50,5
72,3.1777192384377244,-1.834742476909982,100,200,10
73,1.1962412947533183,4.030921450119148,0,50,20
74,-0.3782101810013252,-3.4531780513698616,0,25,20
75,-2.859479564262757,2.2964671068828477,0,25,5
76,4.93851180496635,-1.8939917914227191,50,100,10
77,1.0545313334288196,0.542159655442366,100,200,10
78,1.7077185487678914,3.562476037728196,50,100,20
79,0.4220231657461015,4.517273965565172,0,25,10
80,4.17743861705965,-3.4362007719457752,0,25,5
81,0.7887783259621148,2.4770801863934064,0,25,5
82,3.2459382999548723,0.8282295407045916,0,25,10
83,4.845301950249969,0.5497877947642218,50,200,5
84,3.6001356277776555,4.019026785309807,50,200,5
85,-4.36146131849536,1.9639652951389095,0,50,10
86,-4.919300179151204,-4.266830872867422,50,200,20
87,2.2329322527012296,3.769244732931469,0,25,20
88,2.8441467077949607,-0.5127439192612169,0,25,20
89,-1.3588634932433843,-2.816873819255352,0,50,5
90,3.392245006462298,1.0834157920443117,50,100,5
91,-0.6553069363746964,0.1966912847982902,0,50,20
92,-3.960956518614733,-1.7619690699445445,50,100,5
93,-2.7750128426771967,3.572042446668336,100,200,5
94,1.8858333503511595,-1.143907519521303,0,25,10
95,2.224794692938975,3.8642778452083855,0,25,20
96,4.874357518633017,-2.1660019278024523,50,100,5
97,1.56073197182888,-0.3991864161400063,0,25,5
98,1.9885797468327144,4.773603756263244,0,25,10
99,4.806921358560954,-0.7491312438410009,100,200,5
100,2.175325107389515,-2.509656590294612,0,50,5
101,-0.329813948556378,2.117923299033756,0,50,5
