,x,y,low,upper,weight
0,4.554857169568784,-3.117306397631721,25,50,10
1,8.502554366861165,1.1514939818791028,225,225,5
2,-3.447424475445484,5.824716799246502,50,100,5
3,-0.9000919452382394,-1.598482408483628,0,25,5
4,-8.020729520371292,5.255296949631392,125,225,10
5,-3.1434002162056007,8.701009692531283,25,25,5
6,-6.439130922518402,5.033104262786258,25,50,5
7,-8.245702903554516,-0.6059210429045088,125,225,10
8,-2.8289334901040704,5.696919540929164,50,100,5
9,1.1116694077472378,2.8129681551805152,0,25,20
10,0.96205506866154,-8.149947803168677,0,25,10
11,4.213773889069888,3.5839817939247247,0,25,10
12,-1.206657751420792,-0.0301902300920673,225,225,20
13,8.466093416695365,-0.8524751054138129,125,125,20
14,-6.338204903058504,9.47013562991155,50,100,20
15,5.276364163848108,4.820376040943756,50,100,20
16,-8.16397288324145,-9.154447506530309,50,100,20
17,-1.1326933524936766,-0.2716728537654376,25,50,20
18,3.398257814570835,9.724523227170424,125,225,20
19,-3.7766085988300135,-5.06269780535739,125,125,10
