,x,y,low,upper,weight
0,4.429443284528272,-5.755151354560009,75,150,20
1,6.797427021641894,3.209794356983636,75,150,5
2,-8.23007013286421,-0.0091355580992775,175,175,10
3,5.537442884123806,-5.054792020477066,25,50,10
4,9.542103389172546,9.496015822146774,0,50,10
5,2.771881061353195,-6.1060817813547,25,50,5
6,-9.076772515071092,9.418404361698506,350,350,10
7,-7.821118867611389,9.98569444489756,200,350,20
8,-8.914176313554915,-9.350974610103824,350,350,10
9,4.381648124516932,-1.3781579757335043,75,75,20
10,5.605890904312725,6.223925396487079,75,150,20
11,8.946151018622444,4.54500155462074,0,25,5
