,x,y,low,upper,weight
0,9.167046077302302,5.25697387947848,400,450,5
1,-19.929690143087736,11.647764594541025,25,50,10
2,-10.422782432762002,14.316337345950764,400,450,20
3,-16.171627651613495,7.525919832535362,25,50,20
4,-11.49875399995599,-9.71373450678414,0,50,20
5,-16.99092809682356,13.885261184666264,0,25,20
6,-5.958197202162205,16.061500113285703,25,100,5
7,19.88592727315084,0.8034193203319688,75,200,5
8,5.123958855468999,-0.0128377073704655,75,200,5
9,-15.271508393527174,-8.458120451746037,0,25,10
10,-12.77021416898132,-11.44223733392753,75,200,5
11,8.549888963547055,14.728640319763826,25,50,10
12,-18.7396119661412,3.747564670007165,75,200,5
13,8.434916867160872,3.7503405078173166,0,25,10
14,6.931638055966328,-7.371458525292125,0,50,20
15,-8.145036628908159,-3.989892161063541,0,25,5
16,12.109839373296197,6.932178153384001,0,25,5
17,16.37599383697676,-5.292615419429186,75,100,5
18,9.49359591744161,-19.788618476542275,75,100,5
19,-8.83414916268019,-14.204026973687602,400,450,5
20,-7.951890837823088,0.2587262699145007,200,225,5
21,-3.2928767314953404,12.77655539133935,0,25,5
22,-11.40182293732979,-15.562695147394052,0,25,10
23,9.121829581804192,-18.020069637500413,0,25,20
24,-9.013871196993884,-4.419574397415262,25,50,20
25,5.514167937997272,0.9972325383152096,25,100,20
26,14.200950914342693,6.116403561562667,25,100,5
27,-3.262416740018935,-17.086633427493922,0,25,10
28,0.8848592829453636,8.074706052941902,400,450,10
29,-16.00759690508143,18.99991718991859,200,450,20
30,11.623555027051664,16.629687703744082,0,25,5
31,5.660281829497066,-7.47622089258979,0,25,20
32,-7.57356901923815,4.838181972282072,200,225,20
33,10.781725137393202,-3.672237037819084,0,25,20
34,-19.19703889853212,17.227180622643637,25,50,20
35,-14.417086361082085,6.8394233662648,0,50,20
36,-18.15846314319314,-0.1121291169591884,0,25,20
37,9.458106890656804,-2.835641664861249,0,25,20
38,-4.303005469442812,14.732262623163985,0,50,10
39,6.813859500077925,1.9202294874169148,25,100,5
40,7.893077535907377,-4.431333355079206,75,200,5
41,11.18129978653041,16.467760906261454,75,200,5
42,3.846101219350668,13.65227042879058,25,50,20
43,8.002731095812226,-16.805044371334663,200,225,20
44,-0.9839509555491404,-9.632940980870668,400,450,5
45,-7.501207817361024,7.510784374982297,75,200,20
46,6.091365552569855,4.695338417515117,0,25,10
47,9.022443026679667,-3.795399912002353,200,450,10
48,-9.386310407059458,-6.868897687065122,0,25,20
49,-11.693989589671112,0.8275242512415524,75,100,10
