,x,y,low,upper,weight
0,4.551273600657362,3.664469435196908,150,200,20
1,3.310979035891473,8.067445293443566,0,50,5
2,-0.7269284838169341,5.658035575800716,150,200,20
3,4.998123625108949,-2.2686625128130267,25,100,5
4,-5.804648622673359,6.5193174377564205,0,25,5
5,5.025608135349202,1.4208069682973434,25,50,10
6,-9.371635223468385,-2.8416016104574275,25,100,10
7,9.480713629917627,4.268125156464581,150,200,5
8,8.997202693189333,6.409836467726933,0,25,5
9,-2.7949024926772985,-1.306778297187794,25,50,20
10,-0.6195495876886277,6.546448480299901,0,25,20
11,-0.7938725467767771,-4.388560166543796,0,25,20
12,7.3137359265470465,-0.2681867634761197,150,200,5
13,3.9971729013434416,-3.693430998846541,150,200,20
14,7.4362919192967745,6.114618853239961,25,50,10
15,3.94497458539459,8.172291604151422,75,200,20
16,2.5586655082694527,-0.7320145794330983,0,25,5
17,2.7022202891277622,-7.474843534024693,75,100,20
18,-9.270309666195008,-0.3231229009138978,75,100,10
19,8.80344931370762,-2.307783121654172,0,25,5
20,7.880855916368176,1.976740742900354,150,200,5
21,5.502413918543512,-4.423553950024646,150,200,10
22,-1.373808897290779,-3.3535144323050297,150,200,10
23,-8.07098168238352,4.903066124307712,0,25,5
24,-7.204208094262783,-8.14106366117089,75,200,5
25,-4.356034277387037,9.349906440170225,75,100,20
26,-9.718883630945337,6.191882496201252,0,50,5
27,1.6692329718223782,3.764921386950297,0,50,20
28,1.7701727378857974,7.902845707138706,0,25,5
29,8.072501895004851,6.673992021927045,150,200,10
30,-2.049276879687937,1.4706943735312166,0,25,10
31,3.183669486383728,2.2821350958477087,25,50,10
32,4.759632645837744,7.1072298196326535,0,25,20
33,4.521564098818152,0.1712446974606241,75,100,20
34,7.2564831759552355,3.9418662792516006,0,50,20
35,4.508991072414844,5.897494484431341,0,25,20
36,9.69958410693038,-7.417466269908464,150,200,5
37,-6.945765138377224,0.6915201979238823,0,25,5
38,4.402493508024509,-2.2440768392359534,150,200,5
39,-7.92286205517398,-6.535487038528798,150,200,20
40,6.949189734965767,-3.2697929564739407,0,25,10
41,2.057889391931319,-6.676656789571533,150,200,20
42,0.3460054207819176,4.223352065067104,75,100,20
43,5.686638754605697,-4.202155290448111,25,50,5
44,-4.311544807877928,9.500151672991208,0,25,5
45,-1.3079299081883846,0.9833822302870824,0,25,5
46,1.9210834673058643,6.361110540492224,25,50,10
47,2.927051050236916,6.80182444769418,0,50,5
48,2.2684501241708883,1.726291966578266,25,100,10
49,1.789490173139363,5.584053824232392,0,25,5
