,x,y,low,upper,weight
0,2.217409095430285,2.0360922990869126,175,200,5
1,2.2923947110249907,1.4179336948184709,175,400,20
2,3.844593088858094,0.1204432875463146,75,175,20
3,-1.6549399376752651,2.9752392915259342,0,25,10
4,-1.8910091276987904,-1.2000074550203852,25,50,5
5,0.2591844160221068,-2.592888922007701,375,400,20
6,-2.3390082553404765,-4.384768563229594,75,100,20
7,2.79462809158439,1.3373126474277672,175,200,10
8,-3.326690070730093,4.789824552814926,0,25,20
9,-4.879246937917326,2.4007308514094783,0,25,20
10,-1.0108509810752042,2.0896654111362984,375,400,5
11,3.228810410702025,-1.7480926033266275,0,25,10
